affiliate,affiliateId,alertSource,alertSourceId,alertType,alertTypeId,amount,application,application2,applicationId,applicationId2,attempt,authCode,bin,binCountry,campaign,campaignId,cardBrand,cardBrandId,chargebackFee,chargedBack,company,companyId,completed,containsSalesStrategy,currency,customerId,descriptor,eci,email,firstName,gateway,gatewayTransactionId,hasAlert,ipCountry,last4,lastName,merchantAccountId,mid,midName,networkTokenized,orderId,originalApplication,originalApplicationId,originalTransactionId,parentCompanyId,paymentNumber,product,productId,refundSource,refundSourceId,refundable,refunded,sandbox,sent,shopId,status,statusId,storeDomain,storeName,storeRootDomain,submitOrderId,subscription,subscriptionId,success,transactionId
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,002212,206718,US,None/Unassigned,0,Visa,1,0,False,Zinetic LLC,266,2026-02-03T00:01:44,False,USD,DEMO43457799,rcprlm.com,,ywbqrtlp@example.com,Sam,NMI,11661539895,False,US,0779,Brown,2238,201100273417,Zin-Rrl-DPT-3417,False,202608817,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-03T00:01:44,0,Approved,3616,,,,202608814,US - Google - PreAuth $2,8453,True,d51447b9-1020-4fbf-a444-5933919e5f3f
2,500469,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,026802,US,None/Unassigned,0,Mastercard,2,0,False,Zinetic LLC,266,2026-02-03T00:01:45,False,USD,DEMO43457800,rcprlm.com,,fndlcudw@example.com,John,NMI,11661539891,False,US,8409,Garcia,2238,201100273417,Zin-Rrl-DPT-3417,False,202608820,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:01:45,0,Do not honor.,3618,,,,202608816,US - Google - PreAuth $2,8453,False,f03c969c-f909-4a85-9d45-e3823a6d7570
2,500469,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,706223,US,None/Unassigned,0,Mastercard,2,0,False,USACommerceGate Inc,379,2026-02-03T00:01:45,False,USD,DEMO43457812,maxfitn.com,,ivzngkff@demo.com,Jane,NMI,11661539965,False,US,4982,Johnson,1875,775899481509,Ucg-Mxf-PPS-1509,False,202608860,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:01:45,0,Do not honor.,3618,,,,202608858,US - Google - PreAuth $2,8453,False,e1d2a6a5-aa80-4af5-894e-80f784208db9
37,501988,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,772142,US,None/Unassigned,0,Visa,1,0,False,BANANE MEDIA INC,391,2026-02-03T00:01:45,False,USD,DEMO43509019,paysalvage.com,,egrnlwhi@test.com,Morgan,NMI,11661539916,False,US,2145,Anderson,2271,567000000911891_pl,Bmd-Pse-PAY-1891,False,202723852,,,,115,1,Paddy Labs - Recovery Trials,8450,Unassigned,0,False,False,False,2026-02-03T00:01:45,0,Insufficient funds.,3619,,,,202723851,Paddy Labs - Recovery Trials,8450,False,63b898fb-55ad-4931-859b-faaf83b1a369
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,320981,US,None/Unassigned,0,Mastercard,2,0,False,Zinetic LLC,266,2026-02-03T00:01:47,False,USD,DEMO43457816,rcprlm.com,,njbgdxet@sample.com,Jane,NMI,11661540104,False,US,4166,Miller,2238,201100273417,Zin-Rrl-DPT-3417,False,202608864,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:01:47,0,Over limit.,3620,,,,202608862,US - Google - PreAuth $2,8453,False,f392855d-d204-4870-af33-500fd1836d89
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,472767,US,None/Unassigned,0,Visa,1,0,False,USACommerceGate Inc,379,2026-02-03T00:01:48,False,USD,DEMO43457817,maxfitn.com,,qodulafh@demo.com,Casey,NMI,11661540127,False,US,7979,Williams,2210,201100271668,Ucg-Mxf-DPT-1668,False,202608867,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:01:48,0,Account Closed,3185,,,,202608865,US - Google - PreAuth $2,8453,False,25a6f226-e2d8-423e-93e3-765e2ba1d0d6
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start MID Retry,Sub Start MID Retry,209,209,2,      ,553769,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:01:48,False,USD,DEMO43267464,meal-mp.com,,mwslvpgi@sample.com,Jane,NMI,11661540177,False,US,5345,Taylor,2196,745280227899,Vin-Mlm-PPS-7899,False,202183567,,,6a37a6af-95a1-47c5-94e0-cd355506d8c2,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:48,0,Pick up card - NF,3823,,,,202183566,US - Google XSale $29.99/m (12 days),8526,False,1e981817-004e-43b1-aeef-d53bce3da455
20,500473,Unassigned,0,Unassigned,0,9.99,Sub Start Retry,Sub Start Retry,206,206,7,      ,880569,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-03T00:01:49,False,USD,DEMO42729095,mdamsc.com,,nuvosygx@demo.com,Alex,NMI,11661540156,False,US,8493,Brown,1379,746365006994,Exb-Mms-PPS-6994,False,200957149,,,ef719aa0-736c-45f6-a60d-d4ddd1c97415,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:01:49,0,Declined-Stop all recurring payments.,3635,,,,200957146,US - Google - PreAuth $2,8453,False,ecbe56ef-506c-4446-9c22-cb19193dfd98
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start MID Retry,Sub Start MID Retry,209,209,2,      ,816044,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:01:49,False,USD,DEMO43267452,meal-mp.com,,jvduyrvz@demo.com,Quinn,NMI,11661540201,False,US,7506,Brown,2036,868800000059444,Vin-Mlm-BEY-9444,False,202183532,,,0adf2c7a-93f6-4d72-947d-f84568d41545,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:49,0,Account Closed,3185,,,,202183531,US - Google XSale $29.99/m (12 days),8526,False,3b68221b-a601-44e8-99d0-03c6b0c8e995
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,537033,US,None/Unassigned,0,Visa,1,0,False,Neon Meadows LLC,272,2026-02-02T23:59:47,False,USD,DEMO43534035,rcphb.com,,jffzqjvg@example.com,Casey,NMI,,False,US,3947,Martinez,1448,4228994900179872,Nom-Rch-PAYS-9872,False,202773085,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-02T23:59:47,0,Bin Blacklisted (Client),4168,,,,202773085,US - Google - PreAuth $2,8453,False,dd46e8b1-2d81-4182-bf79-59f286d2935b
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Renewal,Sub Renewal,20,20,1,746499,663819,US,None/Unassigned,0,Mastercard,2,0,False,FrontierBizUSA Inc,396,2026-02-02T23:59:50,False,USD,DEMO42644743,aurayga.com,,pwrhietl@example.com,Sam,NMI,11661532733,False,US,2364,Davis,1804,4228994900184856,Fbz-Aya-PAYS-4856,False,200783327,,,,115,2,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-02T23:59:50,0,Approved,3616,,,,200783326,US - Google XSale $29.99/m (12 days),8526,True,458f1fcd-6146-45e0-92d6-5d202fdb7484
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,891414,US,None/Unassigned,0,Mastercard,2,0,False,InnovaBytes LLC,185,2026-02-02T23:59:58,False,USD,DEMO43534027,mycmdia.com,,cszllvod@sample.com,Jordan,NMI,,False,US,9362,Moore,2256,4228994900189731,Iby-Cmd-PAYS-9731,False,202773091,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-02T23:59:58,0,Bin Blacklisted (Client),4168,,,,202773091,US - Google - PreAuth $2,8453,False,296e2f8d-c4d0-4ed7-802d-2aeb92748a00
37,501988,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,76018Z,503095,US,None/Unassigned,0,Mastercard,2,0,False,USACommerceGate Inc,379,2026-02-03T00:00:01,False,USD,DEMO43457780,maxfitn.com,,cihbkrce@test.com,Reese,NMI,11661533150,False,US,6005,Jones,2210,201100271668,Ucg-Mxf-DPT-1668,False,202608775,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-03T00:00:01,0,Approved,3616,,,,202608774,US - Google - PreAuth $2,8453,True,aad52c3c-2e1c-4225-a202-3fb7803661d1
20,500473,Unassigned,0,Unassigned,0,9.99,Sub Renewal Retry,Sub Renewal Retry,205,205,7,      ,330929,US,None/Unassigned,0,Visa,1,0,False,Bejames Media Inc,211,2026-02-03T00:00:03,False,USD,DEMO41718778,spmda.com,,uwaemkjm@example.com,Avery,NMI,11661533330,False,US,2840,Williams,1004,000000887349,Bjm-Spm-PYRC-7349,False,198853067,,,2c0a4dc1-2f35-4773-85c3-339ad76ff562,115,2,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:00:03,0,Insufficient funds.,3619,,,,198853059,US - Google XSale $29.99/m (12 days),8526,False,c2554943-9c13-4139-b029-a36b7bb789c2
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,307420,US,None/Unassigned,0,Visa,1,0,False,Burds | Tec Inc,208,2026-02-03T00:00:04,False,USD,DEMO43534041,esportgo.pro,,gaybipyj@test.com,Quinn,NMI,,False,US,5898,Miller,1779,4228994900184427,Bit-Esg-PAYS-4427,False,202773093,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:00:04,0,Bin Blacklisted (Client),4168,,,,202773093,US - Google - PreAuth $2,8453,False,14c03705-1ede-43b8-b98f-ce6646c05816
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,758891,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-03T00:00:09,False,USD,DEMO32268385,mdamsc.com,,xzwrxqwl@demo.com,Morgan,NMI,11661533801,False,US,8651,Brown,1379,746365006994,Exb-Mms-PPS-6994,False,202215227,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:09,0,Processor format error.,3646,,,,202215226,US - Google XSale $29.99/m (12 days),8526,False,80c56a84-1965-4d03-aa3a-d1cac107a867
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,836488,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:10,False,USD,DEMO43280340,8447640519authcapture.com,,rtkjfxwu@example.com,Dakota,NMI,11661533793,False,US,1487,Brown,976,567000000854323,Rst-Aut-PYRC-4323,False,202214880,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:10,0,Do not honor.,3618,,,,202214878,Recovery Xsale Trials,8578,False,5b19f412-6ff7-4565-9705-a9d7f75b59ab
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,158729,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:10,False,USD,DEMO43280316,8447640519authcapture.com,,rjbkbmdu@demo.com,Skylar,NMI,11661533851,False,US,8638,Smith,976,567000000854323,Rst-Aut-PYRC-4323,False,202214801,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:10,0,Pick up card - SF,3822,,,,202214796,Recovery Xsale Trials,8578,False,16b04e87-e08f-4a5d-b693-33128f18acb7
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,481145,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:11,False,USD,DEMO43280354,8447640519authcapture.com,,mmkymhxa@example.com,Morgan,NMI,11661533883,False,US,8656,Davis,976,567000000854323,Rst-Aut-PYRC-4323,False,202214925,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:11,0,Declined-Stop all recurring payments.,3635,,,,202214924,Recovery Xsale Trials,8578,False,787d6fc2-9cc2-4fd4-a099-1c2144a19b23
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,055814,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-03T00:00:48,False,USD,DEMO43280339,mdamsc.com,,kdmaubar@sample.com,Jane,NMI,11661536450,False,US,8761,Rodriguez,1379,746365006994,Exb-Mms-PPS-6994,False,202214871,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:48,0,Transaction not allowed.,3621,,,,202214870,US - Google XSale $29.99/m (12 days),8526,False,1759fef6-2614-49f6-9715-7fa314fd86bf
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,040133,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:49,False,USD,DEMO43280243,8447640519authcapture.com,,zqwxyvsy@example.com,Casey,NMI,11661536418,False,US,8976,Anderson,976,567000000854323,Rst-Aut-PYRC-4323,False,202214617,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:49,0,Insufficient funds.,3619,,,,202214611,Recovery Xsale Trials,8578,False,d825730a-b55e-4fbf-adf3-a2341289e277
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,913893,US,None/Unassigned,0,Visa,1,0,False,Burds | Tec Inc,208,2026-02-03T00:00:50,False,USD,DEMO43533915,esportgo.pro,,kydkhpzi@test.com,Quinn,NMI,,False,US,4865,Moore,1779,4228994900184427,Bit-Esg-PAYS-4427,False,202773140,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:00:50,0,Bin Blacklisted (Client),4168,,,,202773140,US - Google - PreAuth $2,8453,False,86668607-949a-45f5-bbb6-748a65e5e71f
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,23212B,299947,US,None/Unassigned,0,Mastercard,2,0,False,Vintech LLC,400,2026-02-03T00:00:50,False,USD,DEMO43280382,storywav.com,,hfvvcxvu@test.com,Jane,NMI,11661536617,False,US,7033,Martinez,1792,4228994900184468,Vin-Swe-PAYS-4468,False,202214991,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,True,False,False,2026-02-03T00:00:50,0,Approved,3616,,,,202214990,US - Google XSale $29.99/m (12 days),8526,True,878dab18-89b7-4861-8625-e902aaf006d9
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,990145,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:00:50,False,USD,DEMO43280188,powerpth.com,,ggezlraw@example.com,Skylar,NMI,11661536625,False,CA,5619,Taylor,1795,4228994900184492,Vin-Prp-PAYS-4492,False,202214655,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:50,0,Issuer Declined,3613,,,,202214654,US - Google XSale $29.99/m (12 days),8526,False,e1330829-902d-42be-9423-3dcc9848f068
20,500473,Unassigned,0,Unassigned,0,1,Sub Start,Opt In,6,216,1,,288732,US,None/Unassigned,0,Visa,1,0,False,Quarry Stone Ventures Ltd,281,2026-02-03T00:00:51,False,EUR,DEMO43534060,vtalfrk.com,,aunvedjt@test.com,Drew,emerchantpay,,False,US,7915,Jones,1987,105000010037667_pl1,Qsv-Vlf-EMP-7667-EUR,False,202773144,,,,115,0,EU EUR - 3DS (3 days trial 1.00 / 39.99 subscription) ,9880,Unassigned,0,False,False,False,2026-02-03T00:00:51,0,Invalid US State Code,3818,,,,202773144,EUR Trial 1.00 3 days -  39.99 - Monthly  subscription,9879,False,03d09c30-ea4c-47e9-90c6-c9044004ea23
1,500470,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,911682,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:00:51,False,USD,DEMO43280346,yogainf.com,,elmjkyoe@test.com,Jordan,NMI,11661536647,False,US,9169,Taylor,1791,4228994900184476,Vin-Ygy-PAYS-4476,False,202214895,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:51,0,Issuer Declined,3613,,,,202214894,US - Google XSale $29.99/m (12 days),8526,False,d878fd93-53ac-4db8-a81e-648d2a6c4258
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,576147,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:00:51,False,USD,DEMO43280387,meal-mp.com,,xcxslibx@demo.com,Alex,NMI,11661536657,False,US,2367,Martinez,1794,4228994900184484,Vin-Mlm-PAYS-4484,False,202215010,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:51,0,Issuer Declined,3613,,,,202215008,US - Google XSale $29.99/m (12 days),8526,False,0ff44814-956d-4257-9c3e-b1e1ee63285c
1,500470,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,110738,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:00:51,False,USD,DEMO43280365,sportgva.com,,pvpozcsl@test.com,Quinn,NMI,11661536685,False,US,6679,Johnson,1793,4228994900184450,Vin-Spg-PAYS-4450,False,202214955,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:51,0,Issuer Declined,3613,,,,202214953,US - Google XSale $29.99/m (12 days),8526,False,c985913a-66f5-4765-bd5c-cdf0a2e68d41
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,665051,766637,US,None/Unassigned,0,Mastercard,2,0,False,Innoac LLC,193,2026-02-03T00:00:52,False,USD,DEMO43280310,tstyeats.com,,rwpmhuaj@sample.com,Dakota,NMI,11661536633,False,US,8310,Jones,1116,565500001021431,Inn-Tae-EMS-1431,False,202214788,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,True,False,False,2026-02-03T00:00:52,0,Approved,3616,,,,202214784,US - Google XSale $29.99/m (12 days),8526,True,8b632489-da8c-44ce-acb1-adcf26b3cca3
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,734722,US,None/Unassigned,0,Mastercard,2,0,False,Vintech LLC,400,2026-02-03T00:01:31,False,USD,DEMO43280358,sportgva.com,,jijlofaj@test.com,Reese,NMI,11661539190,False,US,3367,Garcia,1793,4228994900184450,Vin-Spg-PAYS-4450,False,202214936,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:31,0,Issuer Declined,3613,,,,202214931,US - Google XSale $29.99/m (12 days),8526,False,743c02d8-1e78-4925-b5b1-0bd9a309b2e0
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,,041390,US,None/Unassigned,0,Visa,1,0,False,Burds | Tec Inc,208,2026-02-03T00:01:31,False,USD,DEMO43534072,esportgo.pro,,vfiqyido@test.com,Riley,NMI,11661539203,False,US,8118,Taylor,1779,4228994900184427,Bit-Esg-PAYS-4427,False,202773173,,,96952450-71dd-4da1-a49b-83c431a5b098,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:01:31,0,Issuer Declined,3613,,,,202773172,US - Google - PreAuth $2,8453,False,c45786dc-3471-4e3e-b526-5fa48c670675
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,708987,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:01:31,False,USD,DEMO43280606,8447640519authcapture.com,,nastqwqa@demo.com,Skylar,NMI,11661539199,False,US,2533,Rodriguez,976,567000000854323,Rst-Aut-PYRC-4323,False,202215590,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:01:31,0,Pick up card - SF,3822,,,,202215587,Recovery Xsale Trials,8578,False,20b64730-d324-41d4-9193-be815c31897a
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,864975,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:01:32,False,USD,DEMO43280411,powerpth.com,,dhbuyadw@sample.com,Jane,NMI,11661539270,False,US,9066,Jones,1795,4228994900184492,Vin-Prp-PAYS-4492,False,202215082,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:32,0,Issuer Declined,3613,,,,202215079,US - Google XSale $29.99/m (12 days),8526,False,6772606e-e3f3-486c-9958-217c8c843d82
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,591200,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:01:32,False,USD,DEMO43280440,8447640519authcapture.com,,ozhjxqsu@demo.com,Jordan,NMI,11661539207,False,US,7483,Wilson,976,567000000854323,Rst-Aut-PYRC-4323,False,202215164,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:01:32,0,Invalid card security code.,3627,,,,202215163,Recovery Xsale Trials,8578,False,80d07166-b8c2-4f50-ad14-0da78a4df1b2
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,458288,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:01:32,False,USD,DEMO43280468,powerpth.com,,xelqmvfe@example.com,Taylor,NMI,11661539260,False,US,7637,Anderson,1795,4228994900184492,Vin-Prp-PAYS-4492,False,202215238,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:32,0,Issuer Declined,3613,,,,202215234,US - Google XSale $29.99/m (12 days),8526,False,de8ec79f-3767-494a-bdc9-2668df4bcf86
5,500479,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,991605,US,None/Unassigned,0,Visa,1,0,False,InnovaBytes LLC,185,2026-02-03T00:01:32,False,USD,DEMO43242235,alltales.pro,,mqwuppts@demo.com,Avery,NMI,11661539245,False,US,8585,Anderson,769,567000000853838,Iby-Atl-PYRC-3838,False,202126112,,,,115,1,US - Affiliate - Xsale $29.99/m (14 days),8432,Unassigned,0,False,False,False,2026-02-03T00:01:32,0,Account Closed,3185,,,,202126111,US - Affiliate - Xsale $29.99/m (14 days),8432,False,63bd79e7-0cb3-4055-856b-7de6328c38c6
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,908808,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:01:32,False,USD,DEMO43280642,8447640519authcapture.com,,eeopglup@sample.com,Jordan,NMI,11661539235,False,US,1365,Miller,976,567000000854323,Rst-Aut-PYRC-4323,False,202215658,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:01:32,0,Pick up card - SF,3822,,,,202215656,Recovery Xsale Trials,8578,False,6f6e74bb-684b-4bd1-956a-c263edf94e83
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,02463D,379298,US,None/Unassigned,0,Visa,1,0,False,Burds | Tec Inc,208,2026-02-03T00:01:32,False,USD,DEMO43280483,fittale.net,,cveiqmls@sample.com,Alex,NMI,11661539221,False,US,2047,Moore,1111,565500000997516,Bit-Ftl-EMS-7516,True,202215282,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,True,False,False,2026-02-03T00:01:32,0,Approved,3616,,,,202215280,US - Google XSale $29.99/m (12 days),8526,True,58b46bfd-fc85-4ac4-9604-c6b50d208d90
1,500470,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,169318,US,None/Unassigned,0,Mastercard,2,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:01:33,False,USD,DEMO43280536,8447640519authcapture.com,,ogwnwtwi@test.com,Jane,NMI,11661539288,False,US,5967,Moore,976,567000000854323,Rst-Aut-PYRC-4323,False,202215420,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:01:33,0,Do not honor.,3618,,,,202215417,Recovery Xsale Trials,8578,False,21057be2-4d1b-4b94-b7b3-66137f27ef2d
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start MID Retry,Sub Start MID Retry,209,209,2,,083513,PR,None/Unassigned,0,Visa,1,0,False,Minkix LLC,271,2026-02-03T00:01:49,False,USD,DEMO43267500,srtpgs.com,,bronnkhe@example.com,Dakota,NMI,11661540225,False,US,6792,Smith,1205,4228994900178734,Mnx-Spw-PAYS-8734,False,202183626,,,d5ae5c4e-d9ee-45cd-aef5-418e00ec54a2,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:49,0,Issuer Declined,3613,,,,202183624,US - Google XSale $29.99/m (12 days),8526,False,c1373a28-c9e7-49cd-a34a-551b87c71d3f
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start MID Retry,Sub Start MID Retry,209,209,2,      ,917845,US,None/Unassigned,0,Mastercard,2,0,False,Innoac LLC,193,2026-02-03T00:01:50,False,USD,DEMO43267491,tstyeats.com,,wheulmxi@test.com,Quinn,NMI,11661540190,False,US,6451,Rodriguez,1116,565500001021431,Inn-Tae-EMS-1431,False,202183614,,,75033ff0-2429-482d-8307-00ad50f2678d,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:50,0,Do not honor.,3618,,,,202183612,US - Google XSale $29.99/m (12 days),8526,False,0381c4b5-3db3-4f56-964a-0b622c7cc961
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start MID Retry,Sub Start MID Retry,209,209,2,      ,570912,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:01:52,False,USD,DEMO43267419,powerpth.com,,owevncjj@test.com,Sam,NMI,11661540341,False,US,0774,Rodriguez,2037,868800000059451,Vin-Prp-BEY-9451,False,202183465,,,38e4d3be-2202-47f4-a616-c50e6dc403cd,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:52,0,Stolen card.,3632,,,,202183464,US - Google XSale $29.99/m (12 days),8526,False,cf3b0b10-3933-4f0a-9ebb-5231944b28e2
